id,transaction_id,date,customer_id,product_id,quantity,total_revenue
382,TXN-100381,2023-10-17,CUST-7644,PROD-1033,2,755.84
383,TXN-100382,2023-11-11,CUST-5007,PROD-1004,1,395.35
384,TXN-100383,2023-11-19,CUST-7437,PROD-1090,1,157.38
385,TXN-100384,2023-11-23,CUST-5418,PROD-1105,5,3283.15
386,TXN-100385,2023-11-16,CUST-6316,PROD-1087,2,1537.78
387,TXN-100386,2023-11-10,CUST-7901,PROD-1035,4,2120.92
388,TXN-100387,2023-11-18,CUST-5838,PROD-1030,4,2748.52
389,TXN-100388,2023-12-07,CUST-5305,PROD-1067,2,1405.06
390,TXN-100389,2023-11-22,CUST-6249,PROD-1094,2,143.58
391,TXN-100390,2023-12-29,CUST-7509,PROD-1011,4,1543.76
392,TXN-100391,2023-11-13,CUST-6565,PROD-1039,2,360.66
393,TXN-100392,2023-10-18,CUST-7155,PROD-1042,1,200.55
394,TXN-100393,2023-11-03,CUST-5834,PROD-1037,1,256.41
395,TXN-100394,2023-11-05,CUST-8482,PROD-1005,2,314.26
396,TXN-100395,2023-10-27,CUST-7542,PROD-1086,4,2790.56
397,TXN-100396,2023-11-11,CUST-6521,PROD-1001,4,877.28
398,TXN-100397,2023-11-07,CUST-6421,PROD-1102,4,465.56
399,TXN-100398,2023-11-16,CUST-7600,PROD-1078,4,853.36
400,TXN-100399,2023-12-24,CUST-8042,PROD-1069,2,705.92
401,TXN-100400,2023-12-18,CUST-8134,PROD-1096,1,459.15
402,TXN-100401,2023-10-14,CUST-8330,PROD-1052,4,472.48
403,TXN-100402,2023-12-06,CUST-7830,PROD-1035,5,2651.15
404,TXN-100403,2023-10-19,CUST-7930,PROD-1071,5,1013.75
405,TXN-100404,2023-12-01,CUST-6766,PROD-1060,4,2486.64
406,TXN-100405,2023-12-03,CUST-5539,PROD-1023,4,217.72
407,TXN-100406,2023-12-28,CUST-7038,PROD-1078,1,213.34
408,TXN-100407,2023-12-27,CUST-5680,PROD-1007,2,1004.14
409,TXN-100408,2023-11-23,CUST-5441,PROD-1060,3,1864.98
410,TXN-100409,2023-11-22,CUST-5024,PROD-1075,1,514.91
411,TXN-100410,2023-10-02,CUST-7984,PROD-1000,4,1226.28
412,TXN-100411,2023-12-24,CUST-6761,PROD-1009,4,2296.6
413,TXN-100412,2023-12-08,CUST-7614,PROD-1026,4,2206.68
414,TXN-100413,2023-12-04,CUST-7155,PROD-1094,3,215.37
415,TXN-100414,2023-12-23,CUST-7039,PROD-1024,1,549.99
416,TXN-100415,2023-12-25,CUST-8255,PROD-1111,2,1145.74
417,TXN-100416,2023-11-07,CUST-7096,PROD-1078,3,640.02
418,TXN-100417,2023-11-12,CUST-7820,PROD-1101,2,428.96
419,TXN-100418,2023-12-12,CUST-5776,PROD-1108,1,655.86
420,TXN-100419,2023-12-07,CUST-5675,PROD-1047,3,1017.51
421,TXN-100420,2023-11-30,CUST-5570,PROD-1072,4,776.56
422,TXN-100421,2023-10-30,CUST-6261,PROD-1030,4,2748.52
423,TXN-100422,2023-12-23,CUST-8282,PROD-1089,1,99.91
424,TXN-100423,2023-10-27,CUST-7922,PROD-1015,2,1018.22
425,TXN-100424,2023-11-12,CUST-6971,PROD-1073,1,236.06
426,TXN-100425,2023-10-22,CUST-8058,PROD-1047,5,1695.85
427,TXN-100426,2023-11-13,CUST-6452,PROD-1036,4,1970.84
428,TXN-100427,2023-10-07,CUST-5477,PROD-1116,1,415.03
429,TXN-100428,2023-11-02,CUST-5725,PROD-1069,4,1411.84
430,TXN-100429,2023-12-31,CUST-7171,PROD-1033,1,377.92
431,TXN-100430,2023-11-22,CUST-7646,PROD-1066,1,434.21
432,TXN-100431,2023-10-01,CUST-5562,PROD-1067,2,1405.06
433,TXN-100432,2023-11-05,CUST-6078,PROD-1095,2,533.72
434,TXN-100433,2023-11-17,CUST-8292,PROD-1021,2,1296.22
435,TXN-100434,2023-10-20,CUST-7707,PROD-1042,5,1002.75
436,TXN-100435,2023-11-18,CUST-7056,PROD-1062,2,982.48
437,TXN-100436,2023-12-15,CUST-5997,PROD-1082,1,740.73
438,TXN-100437,2023-12-27,CUST-7864,PROD-1061,5,3934.65
439,TXN-100438,2023-11-13,CUST-5542,PROD-1072,2,388.28
440,TXN-100439,2023-11-27,CUST-7178,PROD-1114,5,3692.8
441,TXN-100440,2023-10-06,CUST-7819,PROD-1059,5,711.65
442,TXN-100441,2023-12-01,CUST-7275,PROD-1017,5,2143.5
443,TXN-100442,2023-10-17,CUST-6953,PROD-1071,3,608.25
444,TXN-100443,2023-10-03,CUST-6054,PROD-1064,5,3288.7
445,TXN-100444,2023-10-19,CUST-7923,PROD-1073,3,708.18
446,TXN-100445,2023-11-14,CUST-6591,PROD-1115,1,758.11
447,TXN-100446,2023-11-25,CUST-6147,PROD-1002,1,630.04
448,TXN-100447,2023-12-03,CUST-6288,PROD-1033,3,1133.76
449,TXN-100448,2023-12-13,CUST-5234,PROD-1109,5,3350
450,TXN-100449,2023-10-31,CUST-6532,PROD-1072,3,582.42
451,TXN-100450,2023-12-09,CUST-8278,PROD-1045,4,797.4
452,TXN-100451,2023-10-09,CUST-5737,PROD-1068,3,2186.25
453,TXN-100452,2023-12-25,CUST-6691,PROD-1037,5,1282.05
454,TXN-100453,2023-11-10,CUST-6517,PROD-1022,1,769.31
455,TXN-100454,2023-11-01,CUST-7419,PROD-1069,3,1058.88
456,TXN-100455,2023-12-03,CUST-8118,PROD-1112,1,168.44
457,TXN-100456,2023-12-21,CUST-7622,PROD-1050,2,339.04
458,TXN-100457,2023-12-04,CUST-7702,PROD-1109,4,2680
459,TXN-100458,2023-12-13,CUST-5349,PROD-1036,3,1478.13
460,TXN-100459,2023-11-09,CUST-6878,PROD-1061,2,1573.86
461,TXN-100460,2023-11-25,CUST-6829,PROD-1114,3,2215.68
462,TXN-100461,2023-10-12,CUST-6638,PROD-1103,1,332.52
463,TXN-100462,2023-10-09,CUST-8185,PROD-1105,2,1313.26
464,TXN-100463,2023-10-23,CUST-5495,PROD-1027,5,3463.3
465,TXN-100464,2023-11-02,CUST-8337,PROD-1104,1,292.79
466,TXN-100465,2023-10-29,CUST-5976,PROD-1103,3,997.56
467,TXN-100466,2023-10-23,CUST-7366,PROD-1070,4,571.44
468,TXN-100467,2023-12-28,CUST-5689,PROD-1028,3,1912.77
469,TXN-100468,2023-12-06,CUST-7779,PROD-1082,2,1481.46
470,TXN-100469,2023-12-11,CUST-7430,PROD-1023,4,217.72
471,TXN-100470,2023-11-16,CUST-7031,PROD-1048,4,1341
472,TXN-100471,2023-11-05,CUST-8401,PROD-1029,3,991.41
473,TXN-100472,2023-10-08,CUST-7985,PROD-1094,1,71.79
474,TXN-100473,2023-10-16,CUST-7527,PROD-1022,4,3077.24
475,TXN-100474,2023-10-25,CUST-8014,PROD-1005,5,785.65
476,TXN-100475,2023-12-22,CUST-6790,PROD-1085,5,952.7
477,TXN-100476,2023-11-28,CUST-6865,PROD-1010,5,3049.65
478,TXN-100477,2023-12-23,CUST-6293,PROD-1005,5,785.65
479,TXN-100478,2023-11-02,CUST-8336,PROD-1049,5,3676.5
480,TXN-100479,2023-10-12,CUST-6115,PROD-1033,2,755.84
481,TXN-100480,2023-12-24,CUST-5677,PROD-1082,3,2222.19
482,TXN-100481,2023-11-25,CUST-8028,PROD-1017,1,428.7
483,TXN-100482,2023-10-01,CUST-6519,PROD-1002,3,1890.12
484,TXN-100483,2023-11-02,CUST-7469,PROD-1119,5,3414.35
485,TXN-100484,2023-10-20,CUST-6022,PROD-1026,2,1103.34
486,TXN-100485,2023-11-13,CUST-6928,PROD-1019,1,796.74
487,TXN-100486,2023-12-12,CUST-7816,PROD-1013,1,567.48
488,TXN-100487,2023-10-08,CUST-7424,PROD-1050,4,678.08
489,TXN-100488,2023-12-14,CUST-5864,PROD-1026,1,551.67
490,TXN-100489,2023-12-08,CUST-7303,PROD-1083,4,2432.88
491,TXN-100490,2023-10-22,CUST-5833,PROD-1076,3,138.33
492,TXN-100491,2023-12-12,CUST-6339,PROD-1025,5,3948.85
493,TXN-100492,2023-10-05,CUST-7389,PROD-1075,2,1029.82
494,TXN-100493,2023-10-03,CUST-7687,PROD-1086,2,1395.28
495,TXN-100494,2023-11-03,CUST-5063,PROD-1105,4,2626.52
496,TXN-100495,2023-10-18,CUST-7775,PROD-1036,5,2463.55
497,TXN-100496,2023-10-08,CUST-7365,PROD-1084,3,1178.01
498,TXN-100497,2023-12-10,CUST-7086,PROD-1014,2,103.36
499,TXN-100498,2023-10-14,CUST-6522,PROD-1016,3,712.47
500,TXN-100499,2023-10-12,CUST-6915,PROD-1043,4,682.92
501,TXN-100500,2023-11-17,CUST-6038,PROD-1006,3,1958.04
502,TXN-100501,2023-12-30,CUST-8064,PROD-1017,3,1286.1
503,TXN-100502,2023-10-18,CUST-5441,PROD-1067,2,1405.06
504,TXN-100503,2023-11-04,CUST-6891,PROD-1027,1,692.66
505,TXN-100504,2023-10-09,CUST-6619,PROD-1043,4,682.92
506,TXN-100505,2023-12-18,CUST-8415,PROD-1097,2,1264.04
507,TXN-100506,2023-11-08,CUST-5848,PROD-1015,1,509.11
508,TXN-100507,2023-10-04,CUST-5931,PROD-1018,3,2266.32
509,TXN-100508,2023-11-04,CUST-5128,PROD-1098,4,1218.6
510,TXN-100509,2023-11-24,CUST-7091,PROD-1023,3,163.29
511,TXN-100510,2023-10-01,CUST-6006,PROD-1004,4,1581.4
512,TXN-100511,2023-10-14,CUST-8237,PROD-1041,3,398.94
513,TXN-100512,2023-10-02,CUST-7402,PROD-1111,1,572.87
514,TXN-100513,2023-12-16,CUST-7189,PROD-1116,2,830.06
515,TXN-100514,2023-10-25,CUST-7685,PROD-1107,5,1453.1
516,TXN-100515,2023-11-12,CUST-8090,PROD-1045,2,398.7
517,TXN-100516,2023-11-30,CUST-8359,PROD-1010,2,1219.86
518,TXN-100517,2023-11-19,CUST-5932,PROD-1046,2,1014.98
519,TXN-100518,2023-10-02,CUST-5834,PROD-1104,5,1463.95
520,TXN-100519,2023-12-30,CUST-6935,PROD-1012,1,352.58
521,TXN-100520,2023-10-13,CUST-7110,PROD-1086,1,697.64
522,TXN-100521,2023-12-18,CUST-7605,PROD-1112,1,168.44
523,TXN-100522,2023-12-03,CUST-7583,PROD-1040,3,1426.59
524,TXN-100523,2023-12-06,CUST-5948,PROD-1087,2,1537.78
525,TXN-100524,2023-12-27,CUST-5033,PROD-1119,1,682.87
526,TXN-100525,2023-12-12,CUST-7877,PROD-1096,3,1377.45
527,TXN-100526,2023-10-28,CUST-5537,PROD-1020,1,411.75
528,TXN-100527,2023-10-27,CUST-7909,PROD-1010,2,1219.86
529,TXN-100528,2023-11-29,CUST-7600,PROD-1033,3,1133.76
530,TXN-100529,2023-11-10,CUST-7046,PROD-1069,3,1058.88
531,TXN-100530,2023-12-16,CUST-7350,PROD-1060,3,1864.98
532,TXN-100531,2023-10-28,CUST-8498,PROD-1119,1,682.87
533,TXN-100532,2023-12-09,CUST-7864,PROD-1012,5,1762.9
534,TXN-100533,2023-12-03,CUST-7192,PROD-1054,1,593.76
535,TXN-100534,2023-10-17,CUST-6543,PROD-1098,4,1218.6
536,TXN-100535,2023-11-16,CUST-7623,PROD-1012,2,705.16
537,TXN-100536,2023-11-29,CUST-7824,PROD-1017,1,428.7
538,TXN-100537,2023-11-10,CUST-7125,PROD-1005,5,785.65
539,TXN-100538,2023-10-31,CUST-6177,PROD-1068,3,2186.25
540,TXN-100539,2023-10-29,CUST-7996,PROD-1087,2,1537.78
541,TXN-100540,2023-11-26,CUST-7985,PROD-1114,3,2215.68
542,TXN-100541,2023-12-29,CUST-8216,PROD-1011,5,1929.7
543,TXN-100542,2023-11-06,CUST-5772,PROD-1028,3,1912.77
544,TXN-100543,2023-12-03,CUST-7692,PROD-1013,2,1134.96
545,TXN-100544,2023-11-10,CUST-6319,PROD-1084,4,1570.68
546,TXN-100545,2023-12-15,CUST-5986,PROD-1119,3,2048.61
547,TXN-100546,2023-11-03,CUST-5454,PROD-1061,1,786.93
548,TXN-100547,2023-11-29,CUST-8028,PROD-1090,3,472.14
549,TXN-100548,2023-11-13,CUST-5311,PROD-1034,1,401.4
550,TXN-100549,2023-10-10,CUST-6882,PROD-1059,1,142.33
551,TXN-100550,2023-10-22,CUST-6212,PROD-1039,4,721.32
552,TXN-100551,2023-10-30,CUST-5827,PROD-1046,1,507.49
553,TXN-100552,2023-12-27,CUST-5867,PROD-1013,1,567.48
554,TXN-100553,2023-10-07,CUST-5125,PROD-1082,4,2962.92
555,TXN-100554,2023-12-12,CUST-6303,PROD-1062,1,491.24
556,TXN-100555,2023-10-28,CUST-7440,PROD-1074,2,417.66
557,TXN-100556,2023-11-10,CUST-5483,PROD-1057,2,440.78
558,TXN-100557,2023-10-17,CUST-7683,PROD-1035,2,1060.46
559,TXN-100558,2023-11-13,CUST-5345,PROD-1061,1,786.93
560,TXN-100559,2023-11-07,CUST-7887,PROD-1118,2,1129.46
561,TXN-100560,2023-12-28,CUST-7777,PROD-1038,3,1525.77
562,TXN-100561,2023-12-14,CUST-5507,PROD-1017,3,1286.1
563,TXN-100562,2023-10-20,CUST-6500,PROD-1050,1,169.52
564,TXN-100563,2023-12-11,CUST-5049,PROD-1004,5,1976.75
565,TXN-100564,2023-10-10,CUST-5759,PROD-1046,3,1522.47
566,TXN-100565,2023-12-06,CUST-6426,PROD-1041,1,132.98
567,TXN-100566,2023-12-17,CUST-5845,PROD-1068,2,1457.5
568,TXN-100567,2023-12-31,CUST-5802,PROD-1059,1,142.33
569,TXN-100568,2023-12-15,CUST-7139,PROD-1070,5,714.3
570,TXN-100569,2023-11-02,CUST-6255,PROD-1075,5,2574.55
571,TXN-100570,2023-11-07,CUST-8446,PROD-1116,1,415.03
572,TXN-100571,2023-12-04,CUST-5537,PROD-1000,2,613.14
573,TXN-100572,2023-11-26,CUST-7135,PROD-1083,1,608.22
574,TXN-100573,2023-10-15,CUST-7588,PROD-1036,1,492.71
575,TXN-100574,2023-11-14,CUST-8246,PROD-1060,4,2486.64
576,TXN-100575,2023-12-28,CUST-5737,PROD-1058,3,1039.08
577,TXN-100576,2023-12-10,CUST-8273,PROD-1053,5,3397.55
578,TXN-100577,2023-12-29,CUST-6725,PROD-1106,1,440.13
579,TXN-100578,2023-10-06,CUST-6859,PROD-1023,2,108.86
580,TXN-100579,2023-12-03,CUST-7644,PROD-1074,2,417.66
581,TXN-100580,2023-12-30,CUST-7199,PROD-1012,5,1762.9
582,TXN-100581,2023-10-15,CUST-7278,PROD-1039,4,721.32
583,TXN-100582,2023-10-02,CUST-8403,PROD-1001,1,219.32
584,TXN-100583,2023-11-22,CUST-7843,PROD-1023,5,272.15
585,TXN-100584,2023-11-27,CUST-7321,PROD-1037,2,512.82
586,TXN-100585,2023-10-01,CUST-7744,PROD-1109,3,2010
587,TXN-100586,2023-12-12,CUST-5196,PROD-1016,3,712.47
588,TXN-100587,2023-11-26,CUST-8045,PROD-1018,3,2266.32
589,TXN-100588,2023-12-03,CUST-5683,PROD-1117,5,998.3
590,TXN-100589,2023-10-02,CUST-6381,PROD-1113,1,540.34
591,TXN-100590,2023-12-26,CUST-7156,PROD-1069,4,1411.84
592,TXN-100591,2023-11-24,CUST-5903,PROD-1031,5,2590.8
593,TXN-100592,2023-12-21,CUST-6901,PROD-1091,1,190.7
594,TXN-100593,2023-12-09,CUST-7811,PROD-1047,4,1356.68
595,TXN-100594,2023-12-04,CUST-8281,PROD-1049,1,735.3
596,TXN-100595,2023-10-11,CUST-6341,PROD-1056,4,1631.88
597,TXN-100596,2023-11-07,CUST-8086,PROD-1062,1,491.24
598,TXN-100597,2023-10-04,CUST-8148,PROD-1002,1,630.04
599,TXN-100598,2023-11-20,CUST-5378,PROD-1042,3,601.65
600,TXN-100599,2023-10-22,CUST-5374,PROD-1119,4,2731.48
601,TXN-100600,2023-10-14,CUST-5700,PROD-1038,2,1017.18
602,TXN-100601,2023-12-04,CUST-8308,PROD-1063,4,1046.04
603,TXN-100602,2023-11-28,CUST-8073,PROD-1021,1,648.11
604,TXN-100603,2023-10-13,CUST-5783,PROD-1103,5,1662.6
605,TXN-100604,2023-10-21,CUST-7967,PROD-1006,3,1958.04
606,TXN-100605,2023-10-22,CUST-5517,PROD-1112,1,168.44
607,TXN-100606,2023-11-01,CUST-5486,PROD-1091,3,572.1
608,TXN-100607,2023-10-10,CUST-5465,PROD-1015,4,2036.44
609,TXN-100608,2023-11-17,CUST-7138,PROD-1053,4,2718.04
610,TXN-100609,2023-11-26,CUST-6946,PROD-1008,5,1923.25
611,TXN-100610,2023-11-21,CUST-5621,PROD-1001,3,657.96
612,TXN-100611,2023-12-15,CUST-7078,PROD-1077,2,696.24
613,TXN-100612,2023-10-15,CUST-6066,PROD-1112,2,336.88
614,TXN-100613,2023-12-14,CUST-7932,PROD-1065,1,194.26
615,TXN-100614,2023-10-23,CUST-6687,PROD-1005,1,157.13
616,TXN-100615,2023-11-09,CUST-6048,PROD-1060,2,1243.32
617,TXN-100616,2023-11-14,CUST-8379,PROD-1005,5,785.65
618,TXN-100617,2023-10-09,CUST-5375,PROD-1048,4,1341
619,TXN-100618,2023-12-20,CUST-5644,PROD-1075,2,1029.82
620,TXN-100619,2023-11-01,CUST-5908,PROD-1018,4,3021.76
621,TXN-100620,2023-11-08,CUST-6392,PROD-1079,3,1559.94
622,TXN-100621,2023-10-24,CUST-5928,PROD-1068,2,1457.5
623,TXN-100622,2023-10-12,CUST-5436,PROD-1118,2,1129.46
624,TXN-100623,2023-10-25,CUST-5532,PROD-1103,4,1330.08
625,TXN-100624,2023-11-19,CUST-6961,PROD-1017,2,857.4
626,TXN-100625,2023-11-28,CUST-8245,PROD-1070,1,142.86
627,TXN-100626,2023-11-13,CUST-5209,PROD-1013,3,1702.44
628,TXN-100627,2023-11-25,CUST-6946,PROD-1052,1,118.12
629,TXN-100628,2023-12-28,CUST-6975,PROD-1060,3,1864.98
630,TXN-100629,2023-11-25,CUST-6464,PROD-1012,2,705.16
631,TXN-100630,2023-12-14,CUST-7671,PROD-1029,5,1652.35
632,TXN-100631,2023-12-25,CUST-8061,PROD-1064,2,1315.48
633,TXN-100632,2023-10-13,CUST-7121,PROD-1039,1,180.33
634,TXN-100633,2023-11-26,CUST-6017,PROD-1114,3,2215.68
635,TXN-100634,2023-12-10,CUST-8289,PROD-1051,4,3175.72
636,TXN-100635,2023-11-17,CUST-6133,PROD-1009,5,2870.75
637,TXN-100636,2023-12-29,CUST-5480,PROD-1050,5,847.6
638,TXN-100637,2023-10-08,CUST-7379,PROD-1088,5,3263.15
639,TXN-100638,2023-11-11,CUST-8369,PROD-1024,4,2199.96
640,TXN-100639,2023-10-18,CUST-5019,PROD-1102,5,581.95
641,TXN-100640,2023-10-05,CUST-5801,PROD-1086,2,1395.28
642,TXN-100641,2023-12-21,CUST-5581,PROD-1037,5,1282.05
643,TXN-100642,2023-10-21,CUST-6340,PROD-1017,3,1286.1
644,TXN-100643,2023-12-07,CUST-8091,PROD-1112,2,336.88
645,TXN-100644,2023-12-13,CUST-5910,PROD-1006,1,652.68
646,TXN-100645,2023-11-07,CUST-6711,PROD-1062,3,1473.72
647,TXN-100646,2023-11-06,CUST-5181,PROD-1071,3,608.25
648,TXN-100647,2023-10-13,CUST-8109,PROD-1073,3,708.18
649,TXN-100648,2023-10-07,CUST-7555,PROD-1101,3,643.44
650,TXN-100649,2023-10-28,CUST-7327,PROD-1083,5,3041.1
651,TXN-100650,2023-10-23,CUST-5543,PROD-1062,4,1964.96
652,TXN-100651,2023-11-11,CUST-7008,PROD-1070,2,285.72
653,TXN-100652,2023-10-17,CUST-5942,PROD-1061,2,1573.86
654,TXN-100653,2023-10-12,CUST-6066,PROD-1091,4,762.8
655,TXN-100654,2023-12-08,CUST-8030,PROD-1082,1,740.73
656,TXN-100655,2023-11-06,CUST-7844,PROD-1031,5,2590.8
657,TXN-100656,2023-11-13,CUST-7580,PROD-1001,3,657.96
658,TXN-100657,2023-10-12,CUST-7194,PROD-1099,3,1376.94
659,TXN-100658,2023-10-09,CUST-5268,PROD-1061,2,1573.86
660,TXN-100659,2023-12-21,CUST-7464,PROD-1037,5,1282.05
661,TXN-100660,2023-12-08,CUST-6612,PROD-1051,2,1587.86
662,TXN-100661,2023-11-21,CUST-6816,PROD-1097,3,1896.06
663,TXN-100662,2023-11-25,CUST-6217,PROD-1046,2,1014.98
664,TXN-100663,2023-10-20,CUST-5953,PROD-1094,5,358.95
665,TXN-100664,2023-10-17,CUST-8384,PROD-1012,4,1410.32
666,TXN-100665,2023-11-30,CUST-7320,PROD-1100,2,1413.72
667,TXN-100666,2023-10-11,CUST-5428,PROD-1115,1,758.11
668,TXN-100667,2023-11-15,CUST-5875,PROD-1100,1,706.86
669,TXN-100668,2023-11-24,CUST-7006,PROD-1096,4,1836.6
670,TXN-100669,2023-10-29,CUST-5135,PROD-1019,1,796.74
671,TXN-100670,2023-11-23,CUST-7753,PROD-1118,5,2823.65
672,TXN-100671,2023-11-03,CUST-5395,PROD-1102,3,349.17
673,TXN-100672,2023-10-17,CUST-8112,PROD-1061,2,1573.86
674,TXN-100673,2023-12-24,CUST-6385,PROD-1082,3,2222.19
675,TXN-100674,2023-10-02,CUST-8042,PROD-1024,4,2199.96
676,TXN-100675,2023-11-20,CUST-6095,PROD-1110,2,1346.86
677,TXN-100676,2023-12-05,CUST-7089,PROD-1007,3,1506.21
678,TXN-100677,2023-11-28,CUST-7732,PROD-1010,5,3049.65
679,TXN-100678,2023-11-21,CUST-6161,PROD-1006,1,652.68
680,TXN-100679,2023-12-07,CUST-8393,PROD-1096,4,1836.6
681,TXN-100680,2023-10-09,CUST-8023,PROD-1003,4,2102.56
682,TXN-100681,2023-10-23,CUST-7837,PROD-1078,4,853.36
683,TXN-100682,2023-11-29,CUST-8122,PROD-1071,4,811
684,TXN-100683,2023-12-12,CUST-5776,PROD-1112,2,336.88
685,TXN-100684,2023-11-09,CUST-6425,PROD-1029,1,330.47
686,TXN-100685,2023-11-27,CUST-7420,PROD-1047,3,1017.51
687,TXN-100686,2023-10-30,CUST-7055,PROD-1075,2,1029.82
688,TXN-100687,2023-11-23,CUST-7917,PROD-1108,2,1311.72
689,TXN-100688,2023-12-26,CUST-5604,PROD-1043,2,341.46
690,TXN-100689,2023-12-23,CUST-5856,PROD-1027,3,2077.98
691,TXN-100690,2023-11-05,CUST-5066,PROD-1104,1,292.79
692,TXN-100691,2023-12-12,CUST-5636,PROD-1014,3,155.04
693,TXN-100692,2023-12-15,CUST-7862,PROD-1020,5,2058.75
694,TXN-100693,2023-11-15,CUST-8091,PROD-1076,1,46.11
695,TXN-100694,2023-11-23,CUST-5197,PROD-1110,1,673.43
696,TXN-100695,2023-12-29,CUST-6008,PROD-1009,1,574.15
697,TXN-100696,2023-11-09,CUST-6596,PROD-1091,1,190.7
698,TXN-100697,2023-11-06,CUST-6629,PROD-1098,2,609.3
699,TXN-100698,2023-11-25,CUST-8011,PROD-1111,2,1145.74
700,TXN-100699,2023-10-24,CUST-7138,PROD-1017,3,1286.1
701,TXN-100700,2023-10-02,CUST-5395,PROD-1013,4,2269.92
702,TXN-100701,2023-12-16,CUST-7136,PROD-1046,4,2029.96
703,TXN-100702,2023-10-08,CUST-5660,PROD-1090,3,472.14
704,TXN-100703,2023-10-29,CUST-5985,PROD-1017,4,1714.8
705,TXN-100704,2023-11-11,CUST-7498,PROD-1094,4,287.16
706,TXN-100705,2023-12-09,CUST-5556,PROD-1067,5,3512.65
707,TXN-100706,2023-10-08,CUST-7070,PROD-1112,2,336.88
708,TXN-100707,2023-10-13,CUST-5417,PROD-1073,3,708.18
709,TXN-100708,2023-11-08,CUST-7129,PROD-1107,3,871.86
710,TXN-100709,2023-12-12,CUST-5213,PROD-1105,4,2626.52
711,TXN-100710,2023-10-24,CUST-6469,PROD-1011,4,1543.76
712,TXN-100711,2023-11-20,CUST-6966,PROD-1023,2,108.86
713,TXN-100712,2023-11-02,CUST-5413,PROD-1117,1,199.66
714,TXN-100713,2023-11-30,CUST-5905,PROD-1037,5,1282.05
715,TXN-100714,2023-11-22,CUST-5274,PROD-1104,1,292.79
716,TXN-100715,2023-11-28,CUST-5713,PROD-1048,5,1676.25
717,TXN-100716,2023-12-05,CUST-5603,PROD-1027,1,692.66
718,TXN-100717,2023-12-06,CUST-5725,PROD-1066,3,1302.63
719,TXN-100718,2023-11-11,CUST-6763,PROD-1056,2,815.94
720,TXN-100719,2023-10-18,CUST-6587,PROD-1069,5,1764.8
721,TXN-100720,2023-12-14,CUST-5900,PROD-1110,5,3367.15
722,TXN-100721,2023-10-05,CUST-7677,PROD-1006,2,1305.36
723,TXN-100722,2023-12-06,CUST-8415,PROD-1110,5,3367.15
724,TXN-100723,2023-11-06,CUST-5407,PROD-1044,3,176.13
725,TXN-100724,2023-10-15,CUST-6152,PROD-1096,3,1377.45
726,TXN-100725,2023-10-22,CUST-5089,PROD-1028,5,3187.95
727,TXN-100726,2023-11-18,CUST-7726,PROD-1057,2,440.78
728,TXN-100727,2023-12-12,CUST-6888,PROD-1116,1,415.03
729,TXN-100728,2023-12-12,CUST-7552,PROD-1036,2,985.42
730,TXN-100729,2023-10-21,CUST-6951,PROD-1033,5,1889.6
731,TXN-100730,2023-10-13,CUST-7504,PROD-1039,2,360.66
732,TXN-100731,2023-10-29,CUST-5907,PROD-1023,4,217.72
733,TXN-100732,2023-12-01,CUST-7283,PROD-1000,3,919.71
734,TXN-100733,2023-11-12,CUST-6071,PROD-1033,3,1133.76
735,TXN-100734,2023-10-05,CUST-6020,PROD-1035,2,1060.46
736,TXN-100735,2023-12-18,CUST-6187,PROD-1076,2,92.22
737,TXN-100736,2023-12-09,CUST-5191,PROD-1112,5,842.2
738,TXN-100737,2023-12-27,CUST-7029,PROD-1017,2,857.4
739,TXN-100738,2023-11-20,CUST-6865,PROD-1117,2,399.32
740,TXN-100739,2023-10-16,CUST-6229,PROD-1065,4,777.04
741,TXN-100740,2023-10-19,CUST-5624,PROD-1078,3,640.02
742,TXN-100741,2023-11-23,CUST-5095,PROD-1017,1,428.7
743,TXN-100742,2023-10-28,CUST-5685,PROD-1085,2,381.08
744,TXN-100743,2023-10-26,CUST-6121,PROD-1011,4,1543.76
745,TXN-100744,2023-10-18,CUST-8249,PROD-1101,2,428.96
746,TXN-100745,2023-10-06,CUST-7308,PROD-1025,3,2369.31
747,TXN-100746,2023-11-01,CUST-7316,PROD-1011,2,771.88
748,TXN-100747,2023-11-30,CUST-5247,PROD-1108,1,655.86
749,TXN-100748,2023-11-27,CUST-8086,PROD-1010,5,3049.65
750,TXN-100749,2023-10-10,CUST-8186,PROD-1107,3,871.86
751,TXN-100750,2023-11-21,CUST-5316,PROD-1002,1,630.04
752,TXN-100751,2023-10-03,CUST-8012,PROD-1011,4,1543.76
753,TXN-100752,2023-12-25,CUST-8142,PROD-1044,2,117.42
754,TXN-100753,2023-12-20,CUST-6033,PROD-1093,3,2140.17
755,TXN-100754,2023-10-30,CUST-6019,PROD-1075,3,1544.73
756,TXN-100755,2023-10-06,CUST-7066,PROD-1061,4,3147.72
757,TXN-100756,2023-10-15,CUST-6873,PROD-1090,5,786.9
758,TXN-100757,2023-12-13,CUST-6447,PROD-1080,5,571.7
759,TXN-100758,2023-10-10,CUST-5795,PROD-1021,3,1944.33
760,TXN-100759,2023-12-07,CUST-8077,PROD-1084,1,392.67
761,TXN-100760,2023-10-03,CUST-5553,PROD-1117,5,998.3
762,TXN-100761,2023-11-14,CUST-6619,PROD-1108,5,3279.3
763,TXN-100762,2023-12-24,CUST-7356,PROD-1097,4,2528.08
764,TXN-100763,2023-10-22,CUST-5595,PROD-1086,2,1395.28
